,city,postal code,city_GIS_1,city_GIS_2,branch_GIS_1,branch_GIS_2,postalcode_GIS_1,postalcode_GIS_2
283,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
284,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
285,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
286,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
287,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
288,بوئین زهرا,3454151138,35.76775,50.057667,35.76775,50.057667,,
289,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
290,بوئین زهرا,3451136557,35.76775,50.057667,35.76775,50.057667,,
291,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
292,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
293,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
294,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
295,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
296,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
297,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
298,دانسفهان,"35.935083, 49.748333",35.812444,49.742722,35.76775,50.057667,35.935083,49.748333
299,بوئین زهرا,3451172027,35.76775,50.057667,35.76775,50.057667,,
300,بوئین زهرا,3451168118,35.76775,50.057667,35.76775,50.057667,,
301,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
302,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
303,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
304,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
305,بوئین زهرا,3454159866,35.76775,50.057667,35.76775,50.057667,,
306,بوئین زهرا,3454153415,35.76775,50.057667,35.76775,50.057667,,
307,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
308,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
309,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
310,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
311,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
312,بوئین زهرا,"335.812444, 49.742722",35.76775,50.057667,35.76775,50.057667,335.812444,49.742722
313,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
314,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
315,بوئین زهرا,3454143413,35.76775,50.057667,35.76775,50.057667,,
316,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
317,بوئین زهرا,"36.288528, 50.007111",35.76775,50.057667,35.76775,50.057667,36.288528,50.007111
318,سگزآباد,"35.769361, 49.939250",35.769361,49.93925,,,35.769361,49.93925
319,بوئین زهرا,3459152242,35.76775,50.057667,35.76775,50.057667,,
320,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
321,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
322,بوئین زهرا,3459131355,35.76775,50.057667,35.76775,50.057667,,
323,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
324,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
325,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
326,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
327,بوئین زهرا,3454143879,35.76775,50.057667,35.76775,50.057667,,
328,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
329,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
330,بوئین زهرا,3454176777,35.76775,50.057667,35.76775,50.057667,,
331,بوئین زهرا,4584118387,35.76775,50.057667,35.76775,50.057667,,
332,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
333,بوئین زهرا,3454132049,35.76775,50.057667,35.76775,50.057667,,
334,بوئین زهرا,3454143720,35.76775,50.057667,35.76775,50.057667,,
335,بوئین زهرا,3454114258,35.76775,50.057667,35.76775,50.057667,,
336,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
337,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
338,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
339,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
340,بوئین زهرا,3454178385,35.76775,50.057667,,,,
341,بوئین زهرا,3451158147,35.76775,50.057667,,,,
342,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
343,بوئین زهرا,"36.288528, 50.007111",35.76775,50.057667,35.76775,50.057667,36.288528,50.007111
344,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
345,بوئین زهرا,3454156156,35.76775,50.057667,35.76775,50.057667,,
346,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
347,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
348,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
349,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
350,بوئین زهرا,3454115824,35.76775,50.057667,35.76775,50.057667,,
351,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
352,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
353,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
354,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
355,قزوین,3411934511,36.288528,50.007111,35.76775,50.057667,,
356,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
357,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
358,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
359,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
360,بوئین زهرا,3451173428,35.76775,50.057667,,,,
361,بوئین زهرا,3454122046,35.76775,50.057667,35.76775,50.057667,,
362,قزوین,"36.288528, 50.007111",36.288528,50.007111,35.76775,50.057667,36.288528,50.007111
363,بوئین زهرا,3454153595,35.76775,50.057667,35.76775,50.057667,,
364,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
365,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
366,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
367,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
368,بوئین زهرا,3459136111,35.76775,50.057667,35.76775,50.057667,,
369,آبگرم,"35.756778, 49.285750",35.756778,49.28575,35.76775,50.057667,35.756778,49.28575
370,بوئین زهرا,3454153544,35.76775,50.057667,35.76775,50.057667,,
371,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
372,بوئین زهرا,3451134511,35.76775,50.057667,,,,
373,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
374,سگزآباد,"35.769361, 49.939250",35.769361,49.93925,35.76775,50.057667,35.769361,49.93925
375,سگزآباد,1111111111,35.769361,49.93925,35.76775,50.057667,,
376,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
377,بوئین زهرا,3451135315,35.76775,50.057667,,,,
378,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
379,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
380,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
381,بوئین زهرا,3454143531,35.76775,50.057667,35.76775,50.057667,,
382,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
383,بوئین زهرا,3459116873,35.76775,50.057667,,,,
384,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
385,بوئین زهرا,3454153647,35.76775,50.057667,35.76775,50.057667,,
386,بوئین زهرا,3451139146,35.76775,50.057667,35.76775,50.057667,,
387,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
388,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
389,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
390,بوئین زهرا,3459175779,35.76775,50.057667,35.76775,50.057667,,
391,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
392,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
393,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
394,بوئین زهرا,3455181106,35.76775,50.057667,,,,
395,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
396,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
397,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
398,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
399,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
400,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
401,الوند,3431171784,36.1885,50.058972,,,,
402,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
403,بوئین زهرا,3454133548,35.76775,50.057667,,,,
404,بوئین زهرا,"335.812444, 49.742722",35.76775,50.057667,35.76775,50.057667,335.812444,49.742722
405,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
406,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
407,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
408,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
409,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
410,بوئین زهرا,3451171204,35.76775,50.057667,35.76775,50.057667,,
411,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
412,بوئین زهرا,3451171533,35.76775,50.057667,35.76775,50.057667,,
413,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
414,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
415,سگزآباد,"35.767750, 50.057667",35.769361,49.93925,35.76775,50.057667,35.76775,50.057667
416,بوئین زهرا,3454171377,35.76775,50.057667,35.76775,50.057667,,
417,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
418,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
419,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
420,بوئین زهرا,3641746548,35.76775,50.057667,35.76775,50.057667,,
421,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
422,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
423,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
424,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
425,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
426,بوئین زهرا,"36.288528, 50.007111",35.76775,50.057667,35.76775,50.057667,36.288528,50.007111
427,بوئین زهرا,3451158591,35.76775,50.057667,35.76775,50.057667,,
428,بوئین زهرا,"36.288528, 50.007111",35.76775,50.057667,35.76775,50.057667,36.288528,50.007111
429,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
430,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
431,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
432,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
433,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
434,شال,3455183338,35.898278,49.767889,,,,
435,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
436,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,,,35.76775,50.057667
437,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
438,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
439,شال,3459131635,35.898278,49.767889,35.76775,50.057667,,
440,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
441,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
442,بوئین زهرا,"35.769361, 49.939250",35.76775,50.057667,35.76775,50.057667,35.769361,49.93925
443,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
444,بوئین زهرا,3454113631,35.76775,50.057667,35.76775,50.057667,,
445,بوئین زهرا,"335.812444, 49.742722",35.76775,50.057667,,,335.812444,49.742722
446,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
447,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
448,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
449,دانسفهان,"335.812444, 49.742722",35.812444,49.742722,35.76775,50.057667,335.812444,49.742722
450,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
451,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
452,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
453,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
454,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
455,بوئین زهرا,"36.044611, 50.533694",35.76775,50.057667,35.76775,50.057667,36.044611,50.533694
456,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
457,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
458,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
459,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
460,بوئین زهرا,3451139040,35.76775,50.057667,,,,
461,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
462,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
463,سگزآباد,"35.769361, 49.939250",35.769361,49.93925,35.76775,50.057667,35.769361,49.93925
464,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
465,بوئین زهرا,3451134711,35.76775,50.057667,35.76775,50.057667,,
466,بوئین زهرا,"35.767750, 50.057667",35.76775,50.057667,35.76775,50.057667,35.76775,50.057667
